EPA Facility ID,Chemical
100000080333,Ammonia (anhydrous)
100000237013,Ammonia (anhydrous)
100000184695,Ammonia (anhydrous)
100000077971,Ammonia (anhydrous)
100000086239,Ammonia (anhydrous)
100000175776,Ammonia (anhydrous)
100000079336,Toluene diisocyanate (unspecified isomer)  [Benzene
100000079336,"1,3-diisocyanatomethyl-]"
100000158651,Chlorine
100000234329,Chlorine
100000081476,Ammonia (anhydrous)
100000115902,Ammonia (anhydrous)
100000129791,Ammonia (anhydrous)
100000079531,Ammonia (anhydrous)
100000048076,Ammonia (anhydrous)
100000084865,Ammonia (anhydrous)
100000073243,Chlorine
100000069203,Chlorine
100000137309,Chlorine
100000137309,Sulfur dioxide (anhydrous)
100000011328,Ammonia (anhydrous)
100000063325,Chlorine
100000078248,Chlorine
100000086685,Toluene diisocyanate (unspecified isomer)  [Benzene
100000086685,"1,3-diisocyanatomethyl-]"
100000136701,Ammonia (anhydrous)
100000060042,Chlorine
100000203709,Flammable Mixture
100000011337,Ammonia (anhydrous)
100000011266,Ammonia (anhydrous)
100000072798,Ammonia (anhydrous)
100000049404,Chlorine
100000036551,Ammonia (anhydrous)
100000168551,Ammonia (anhydrous)
100000169621,Ammonia (anhydrous)
100000011854,Ammonia (anhydrous)
100000006129,Propane
100000131706,Ammonia (anhydrous)
100000037523,Ammonia (anhydrous)
100000155173,Ammonia (anhydrous)
100000087336,Ammonia (anhydrous)
100000140331,Ammonia (anhydrous)
100000179914,Isopentane  [Butane
100000179914,2-methyl-]
100000085454,Ammonia (anhydrous)
100000227453,Ammonia (anhydrous)
100000099403,Ammonia (anhydrous)
100000195237,Ammonia (anhydrous)
100000242249,Propane
100000242249,Butane
100000036258,Ammonia (anhydrous)
100000082509,Ammonia (conc 20% or greater)
100000082509,Ammonia (anhydrous)
100000086426,Ammonia (anhydrous)
100000011649,Propane
100000011907,Ammonia (anhydrous)
100000060319,Ammonia (anhydrous)
100000082313,Ammonia (anhydrous)
100000155137,Ammonia (anhydrous)
100000216287,Isopentane  [Butane
100000216287,2-methyl-]
100000005898,Hydrogen
100000229861,Ammonia (anhydrous)
100000207082,Ammonia (anhydrous)
100000237442,Sulfur dioxide (anhydrous)
100000237442,Chlorine
100000001213,Ammonia (anhydrous)
100000087639,Ammonia (anhydrous)
100000072315,Chlorine
100000228862,Ammonia (anhydrous)
100000234935,Ammonia (anhydrous)
100000090055,Ammonia (anhydrous)
100000103997,Ammonia (anhydrous)
100000100954,Ammonia (anhydrous)
100000174982,Hydrogen
100000011612,Ammonia (anhydrous)
100000187451,Ammonia (anhydrous)
100000080896,Ammonia (anhydrous)
100000070905,Chlorine
100000144783,Flammable Mixture
100000210675,Ammonia (anhydrous)
100000098315,Ammonia (anhydrous)
100000050124,Ammonia (anhydrous)
100000050124,Chlorine
100000125447,Ammonia (anhydrous)
100000213832,Pentane
100000198323,Ammonia (anhydrous)
100000112095,Ammonia (anhydrous)
100000136872,Ammonia (anhydrous)
100000053041,Chlorine
100000165091,Sulfur dioxide (anhydrous)
100000165091,Chlorine
100000132821,Ammonia (anhydrous)
100000165108,Chlorine
100000165242,Chlorine
100000116224,Ammonia (anhydrous)
100000044114,Chlorine
100000044114,Sulfur dioxide (anhydrous)
100000017402,Ammonia (anhydrous)
100000110211,Chlorine
100000083296,Sulfur dioxide (anhydrous)
100000083296,Chlorine
100000132518,Ammonia (anhydrous)
100000052523,Ammonia (anhydrous)
100000080609,Ammonia (conc 20% or greater)
100000011364,Ammonia (anhydrous)
100000026385,Hydrogen
100000085445,Ammonia (anhydrous)
100000085212,Ammonia (anhydrous)
100000153914,Ammonia (anhydrous)
100000251461,"Toluene 2,6-diisocyanate  [Benzene"
100000251461,"1,3-diisocyanato-2-methyl-]"
100000251461,"Toluene 2,4-diisocyanate  [Benzene"
100000251461,"2,4-diisocyanato-1-methyl-]"
100000214289,Ammonia (anhydrous)
100000047772,Ammonia (anhydrous)
100000035892,Chlorine
100000139325,Hydrogen
100000012005,Ammonia (anhydrous)
100000184677,Ammonia (anhydrous)
100000014584,Ammonia (anhydrous)
100000204094,Ammonia (anhydrous)
100000231279,Ammonia (anhydrous)
100000118197,Ammonia (anhydrous)
100000128417,Ammonia (anhydrous)
100000057948,Ammonia (anhydrous)
100000119962,Ammonia (anhydrous)
100000057001,Ammonia (anhydrous)
100000060033,Butane
100000117615,Ammonia (anhydrous)
100000111292,Ammonia (anhydrous)
100000031832,Ammonia (anhydrous)
100000031994,Ammonia (anhydrous)
100000100767,Chlorine
100000255154,Ammonia (anhydrous)
100000047923,Ammonia (anhydrous)
100000034553,Ammonia (anhydrous)
100000024225,Chlorine
100000190928,Chlorine
100000065154,Chlorine
100000211834,Ammonia (anhydrous)
100000211834,Flammable Mixture
100000197538,Isopentane  [Butane
100000197538,2-methyl-]
100000197538,Pentane
100000144364,Hydrogen
100000210194,Butane
100000220192,Propylene  [1-Propene]
100000220192,Flammable Mixture
100000144462,Hydrogen
100000049422,Ethyl chloride  [Ethane
100000049422,chloro-]
100000049422,Acetaldehyde
100000049422,Ethylene oxide  [Oxirane]
100000049422,Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-]
100000049422,Propylene oxide  [Oxirane
100000049422,methyl-]
100000049422,Hydrochloric acid (conc 37% or greater)
100000049422,Phosphorus trichloride  [Phosphorous trichloride]
100000049422,Hydrogen sulfide
100000049422,Isopentane  [Butane
100000049422,2-methyl-]
100000049422,Methyl mercaptan  [Methanethiol]
100000049422,Trimethylamine [Methanamine
100000049422,"N,N-dimethyl-]"
100000049422,Formaldehyde (solution)
100000049422,Chloroform  [Methane
100000049422,trichloro-]
100000049422,Methyl chloride  [Methane
100000049422,chloro-]
100000049422,Carbon disulfide
100000049422,Methyltrichlorosilane  [Silane
100000049422,trichloromethyl-]
100000049422,"Ethylenediamine  [1,2-Ethanediamine]"
100000049422,Allyl alcohol  [2-Propen-1-ol]
100000049422,Hydrazine
100000049422,Methyl isocyanate  [Methane
100000049422,isocyanato-]
100000049422,Sulfur dioxide (anhydrous)
100000049422,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000049422,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000049422,Ammonia (anhydrous)
100000049422,Nitric acid (conc 80% or greater)
100000049422,Bromine
100000049422,Chlorine
100000049422,Oleum (Fuming Sulfuric acid)  [Sulfuric acid
100000049422,mixture with sulfur trioxide]
100000049422,Propane
100000049422,Vinyl chloride  [Ethene
100000049422,chloro-]
100000049422,Ethylamine  [Ethanamine]
100000049422,Isobutane  [Propane
100000049422,2-methyl]
100000049422,Vinylidene chloride [Ethene
100000049422,"1,1-dichloro-]"
100000049422,"Isoprene  [1,3-Butadiene"
100000049422,2-methyl-]
100000049422,1-Butene
100000049422,2-Butene
100000049422,Pentane
100000049422,1-Pentene
100000049422,Propylene  [1-Propene]
100000049422,Methyl ether  [Methane
100000049422,oxybis-]
100000049422,2-Methylpropene  [1-Propene
100000049422,2-methyl-]
100000049422,Dimethylamine  [Methanamine
100000049422,N-methyl-]
100000049422,"1,3-Pentadiene"
100000049422,3-Methyl-1-butene
100000049422,2-Methyl-1-butene
100000049422,2-Butene-cis
100000049422,2-Butene-trans  [2-Butene
100000049422,(E)]
100000049422,2-Pentene
100000049422,(Z)-
100000049422,2-Pentene
100000049422,(E)-
100000049422,Trichlorosilane  [Silane
100000049422,trichloro-]
100000049422,Vinyl acetate monomer  [Acetic acid ethenyl ester]
100000049422,Epichlorohydrin  [Oxirane
100000049422,(chloromethyl)-]
100000049422,Acrylonitrile  [2-Propenenitrile]
100000049422,Toluene diisocyanate (unspecified isomer)  [Benzene
100000049422,"1,3-diisocyanatomethyl-]"
100000049422,Ethyl ether  [Ethane
100000049422,"1,1'-oxybis-]"
100000049422,Methylamine  [Methanamine]
100000046005,Ammonia (anhydrous)
100000244256,Ammonia (anhydrous)
100000217669,Hydrogen
100000217669,Hydrogen sulfide
100000011756,Ammonia (anhydrous)
100000178489,Ammonia (anhydrous)
100000153086,Ammonia (anhydrous)
100000151284,Ammonia (anhydrous)
100000039228,Ammonia (anhydrous)
100000157037,Toluene diisocyanate (unspecified isomer)  [Benzene
100000157037,"1,3-diisocyanatomethyl-]"
100000050446,Chlorine
100000050446,Sulfur dioxide (anhydrous)
100000105414,Flammable Mixture
100000194087,Flammable Mixture
100000054898,Toluene diisocyanate (unspecified isomer)  [Benzene
100000054898,"1,3-diisocyanatomethyl-]"
100000051542,Chlorine
100000052033,Chlorine
100000085436,Toluene diisocyanate (unspecified isomer)  [Benzene
100000085436,"1,3-diisocyanatomethyl-]"
100000250952,Chlorine
100000157055,Toluene diisocyanate (unspecified isomer)  [Benzene
100000157055,"1,3-diisocyanatomethyl-]"
100000186684,Ammonia (anhydrous)
100000141811,Ammonia (anhydrous)
100000034679,Ammonia (anhydrous)
100000071584,Chlorine
100000071584,Sulfur dioxide (anhydrous)
100000071584,Formaldehyde (solution)
100000071584,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000019106,Chlorine
100000119828,Chlorine
100000160899,Ammonia (anhydrous)
100000019687,Chlorine
100000115671,Ammonia (anhydrous)
100000084437,Ammonia (anhydrous)
100000081573,Ammonia (anhydrous)
100000083866,Ammonia (anhydrous)
100000090368,Ammonia (anhydrous)
100000126213,Ammonia (anhydrous)
100000034456,Ammonia (anhydrous)
100000136024,Ammonia (anhydrous)
100000086505,Ammonia (anhydrous)
100000021291,Ammonia (anhydrous)
100000072119,Chlorine
100000072119,Sulfur dioxide (anhydrous)
100000062166,Ammonia (anhydrous)
100000105281,Chlorine
100000245219,Ammonia (anhydrous)
100000031547,Ammonia (anhydrous)
100000104898,Chlorine
100000157965,Propane
100000067848,Ammonia (anhydrous)
100000078943,Ammonia (anhydrous)
100000129087,Toluene diisocyanate (unspecified isomer)  [Benzene
100000129087,"1,3-diisocyanatomethyl-]"
100000073234,Ammonia (anhydrous)
100000237629,Ammonia (anhydrous)
100000177159,Sulfur dioxide (anhydrous)
100000107243,Propane
100000073092,Ammonia (anhydrous)
100000039371,Ammonia (anhydrous)
100000069533,Ammonia (anhydrous)
100000163994,Ammonia (anhydrous)
100000011827,Ammonia (anhydrous)
100000021415,Ammonia (anhydrous)
100000109697,Chlorine
100000022744,Ammonia (anhydrous)
100000224232,"Toluene 2,6-diisocyanate  [Benzene"
100000224232,"1,3-diisocyanato-2-methyl-]"
100000224232,"Toluene 2,4-diisocyanate  [Benzene"
100000224232,"2,4-diisocyanato-1-methyl-]"
100000217188,Ammonia (anhydrous)
100000021969,Ammonia (anhydrous)
100000096148,Ammonia (anhydrous)
100000088594,Ammonia (anhydrous)
100000083624,Acrylonitrile  [2-Propenenitrile]
100000116233,Ammonia (anhydrous)
100000226748,Chlorine
100000226748,Sulfur dioxide (anhydrous)
100000199493,Ammonia (anhydrous)
100000192196,Ammonia (anhydrous)
100000081065,Ammonia (anhydrous)
100000193079,Chlorine
100000193042,Chlorine
100000153068,Ammonia (anhydrous)
100000044123,Chlorine
100000044123,Sulfur dioxide (anhydrous)
100000059465,Ammonia (anhydrous)
100000059465,Ammonia (conc 20% or greater)
100000048726,Chlorine
100000051659,Chlorine
100000169943,Propane
100000077258,Methane
100000159017,"1,3-Butadiene"
100000198608,Ammonia (anhydrous)
100000047781,Ammonia (anhydrous)
100000017242,Ammonia (anhydrous)
100000221896,Ammonia (conc 20% or greater)
100000094836,Ammonia (anhydrous)
100000011346,Ammonia (anhydrous)
100000078676,Ammonia (anhydrous)
100000225115,Ammonia (conc 20% or greater)
100000144998,Ammonia (anhydrous)
100000083125,Ammonia (anhydrous)
100000230984,Ammonia (anhydrous)
100000155226,Ammonia (anhydrous)
100000080985,Ammonia (anhydrous)
100000116572,Ammonia (anhydrous)
100000115528,Ammonia (anhydrous)
100000193097,Chlorine
100000024653,Chlorine
100000017849,Ammonia (anhydrous)
100000165563,Ethyl mercaptan [Ethanethiol]
100000165563,Propane
100000165563,Butane
100000083063,Bromine
100000086756,Ammonia (anhydrous)
100000091811,Ammonia (anhydrous)
100000073733,Chlorine
100000138576,Propylene oxide  [Oxirane
100000138576,methyl-]
100000090536,Chloroform  [Methane
100000090536,trichloro-]
100000078444,Acetylene  [Ethyne]
100000129489,Chlorine
100000129489,"Ethylenediamine  [1,2-Ethanediamine]"
100000157876,Chlorine
100000157876,Sulfur dioxide (anhydrous)
100000234338,Chlorine
100000069418,Ammonia (anhydrous)
100000097478,Ammonia (anhydrous)
100000101677,Ammonia (anhydrous)
100000006101,Ammonia (anhydrous)
100000138148,Ammonia (anhydrous)
100000200793,Ammonia (anhydrous)
100000234999,Ammonia (anhydrous)
100000079318,Ammonia (anhydrous)
100000103504,Ammonia (anhydrous)
100000014673,Ammonia (anhydrous)
100000014726,Ammonia (anhydrous)
100000026768,Ammonia (anhydrous)
100000208376,Ammonia (anhydrous)
100000081145,Ammonia (anhydrous)
100000165572,Ethyl mercaptan [Ethanethiol]
100000165572,Propane
100000165572,Flammable Mixture
100000097183,Ammonia (anhydrous)
100000043053,Ammonia (anhydrous)
100000187308,Ammonia (anhydrous)
100000231705,Hydrogen
100000231705,Flammable Mixture
100000226695,Ammonia (anhydrous)
100000217829,Ammonia (anhydrous)
100000217829,Ammonia (conc 20% or greater)
100000054335,Ammonia (anhydrous)
100000161825,Chlorine
100000146424,Ammonia (anhydrous)
100000143944,Flammable Mixture
100000072654,Chlorine
100000026358,Flammable Mixture
100000026358,Ammonia (conc 20% or greater)
100000026358,Formaldehyde (solution)
100000188566,Ammonia (anhydrous)
100000159945,Ammonia (anhydrous)
100000064164,Chlorine
100000163985,Propane
100000200294,Ammonia (anhydrous)
100000125795,Ammonia (anhydrous)
100000099895,Chlorine
100000210256,Ammonia (anhydrous)
100000108705,Ammonia (anhydrous)
100000053657,Formaldehyde (solution)
100000053657,Hydrochloric acid (conc 37% or greater)
100000024957,Phosphorus oxychloride  [Phosphoryl chloride]
100000024957,Propylene oxide  [Oxirane
100000024957,methyl-]
100000110328,Propylene  [1-Propene]
100000110328,Flammable Mixture
100000110113,Ammonia (anhydrous)
100000189725,Methyl formate  [Formic acid
100000189725,methyl ester]
100000169836,Chlorine
100000221173,Ammonia (anhydrous)
100000233641,Ammonia (anhydrous)
100000071664,Chlorine
100000071664,Sulfur dioxide (anhydrous)
100000071664,Ammonia (conc 20% or greater)
100000071664,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000071664,Hydrochloric acid (conc 37% or greater)
100000071664,Phosphorus oxychloride  [Phosphoryl chloride]
100000038292,Ammonia (anhydrous)
100000179095,Hydrochloric acid (conc 37% or greater)
100000054825,Butane
100000226711,Ammonia (anhydrous)
100000136756,Piperidine
100000136756,Acetaldehyde
100000136756,Formaldehyde (solution)
100000136756,Ammonia (anhydrous)
100000136756,Hydrogen
100000136756,Chlorine
100000187031,Ammonia (anhydrous)
100000194069,Ammonia (anhydrous)
100000225712,Ammonia (anhydrous)
100000020693,Ammonia (anhydrous)
100000219257,Butane
100000252086,Butane
100000165947,Propane
100000114262,Ammonia (conc 20% or greater)
100000060907,"Ethylenediamine  [1,2-Ethanediamine]"
100000060907,Hydrochloric acid (conc 37% or greater)
100000060907,Ammonia (conc 20% or greater)
100000221823,Hydrogen
100000194434,Chlorine
100000194434,Butane
100000139316,Isobutane  [Propane
100000139316,2-methyl]
100000139316,Pentane
100000048744,Hydrochloric acid (conc 37% or greater)
100000099449,Ammonia (anhydrous)
100000206831,Ethylene oxide  [Oxirane]
100000206831,Ammonia (anhydrous)
100000206831,Chlorine
100000206831,Butane
100000156859,Chlorine
100000118071,Ammonia (anhydrous)
100000014441,Ammonia (anhydrous)
100000155468,Chlorine
100000186194,Chlorine
100000101132,Sulfur dioxide (anhydrous)
100000101132,Chlorine
100000062371,Ammonia (anhydrous)
100000062371,Ammonia (conc 20% or greater)
100000221716,Ammonia (anhydrous)
100000221716,Ammonia (conc 20% or greater)
100000024519,Chlorine
100000081742,Ammonia (anhydrous)
100000161772,Ammonia (anhydrous)
100000191534,Ammonia (anhydrous)
100000188888,Ammonia (anhydrous)
100000024911,Ammonia (anhydrous)
100000031949,Ammonia (anhydrous)
100000127739,Ammonia (anhydrous)
100000155146,Ammonia (anhydrous)
100000098253,Ammonia (anhydrous)
100000099911,Ammonia (conc 20% or greater)
100000099911,Ammonia (anhydrous)
100000099911,Sulfur dioxide (anhydrous)
100000099911,Chlorine
100000219514,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000022762,Ammonia (anhydrous)
100000096166,Ammonia (anhydrous)
100000073902,Chlorine
100000024706,Chlorine
100000109241,Chlorine
100000109599,Chlorine
100000107939,Chlorine
100000107939,Sulfur dioxide (anhydrous)
100000130048,Ammonia (anhydrous)
100000142623,Sulfur dioxide (anhydrous)
100000142623,Propylene oxide  [Oxirane
100000142623,methyl-]
100000103336,Ammonia (anhydrous)
100000135668,Sulfur dioxide (anhydrous)
100000125349,Ammonia (anhydrous)
100000100758,Ammonia (anhydrous)
100000028784,Ammonia (anhydrous)
100000062549,Chlorine
100000062013,Chlorine
100000060177,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000060177,Hydrochloric acid (conc 37% or greater)
100000060177,Trimethylchlorosilane  [Silane
100000060177,chlorotrimethyl-]
100000060177,Epichlorohydrin  [Oxirane
100000060177,(chloromethyl)-]
100000060177,Phosphorus oxychloride  [Phosphoryl chloride]
100000060177,Ammonia (anhydrous)
100000060177,Chlorine
100000169355,Ammonia (anhydrous)
100000169774,Ammonia (anhydrous)
100000030888,Ammonia (anhydrous)
100000117474,Ammonia (anhydrous)
100000048815,Ammonia (anhydrous)
100000090251,Ammonia (anhydrous)
100000099421,Ammonia (anhydrous)
100000106565,Ammonia (anhydrous)
100000161718,Ethyl mercaptan [Ethanethiol]
100000161718,Propane
100000161718,Butane
100000116331,Ammonia (anhydrous)
100000249028,Ammonia (anhydrous)
100000049066,Ammonia (anhydrous)
100000118516,Ammonia (anhydrous)
100000200748,Ammonia (anhydrous)
100000182474,Ammonia (anhydrous)
100000016822,Ammonia (anhydrous)
